carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4735.693591071318
0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4766.913930514458
0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,1136.5992047135924
1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,7199.013778139478
0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3635.589483055075
0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,4569.185114041241
1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,9543.912060803945
0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,353.14824295892777
0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,3013.1923957309637
1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6193.073113837322
1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,6084.053138478669
0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,26.088316882967774
0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1166.814693387391
0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,26.088316882967774
1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,7516.169349785729
1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,6607.837030258505
1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,7225.281940367761
1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,5663.834619457961
0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,46.901876511727096
0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,-176.09025142043356
0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3143.025930718377
1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,5668.7867966728145
1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,6665.325531929931
0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,3345.2044990217782
1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,6110.823726091624
1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,6145.488966595609
1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,6145.991391980278
0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,322.4303289004588
0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,3361.5683068203534
1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,5518.642127441312
0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,384.36858240206766
0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4667.798309585514
0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1654.928493893904
0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,-176.09025142043356
0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,150.46724927085643
0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,2106.3673523577536
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1727.2735272098926
1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,9330.82428730149
0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,652.9351560372634
0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,181.6875887139954
0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,5.274757254208453
0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2105.3625015884118
2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,14076.602078147835
0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1883.3752244255902
0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,3739.154855814204
0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,10.729359853732603
0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,51.8540537265817
1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,11001.291583569946
0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,244.1282676002752
1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,6276.327352352361
1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,9393.26496618777
1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5383.353989854373
0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,2128.1857627558534
0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,498.34073497557665
2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,13345.185015465073
0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,4642.0325727418995
1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,6044.4357207598305
1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,5627.662102799965
0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,342.741463144549
1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,9632.620901918508
0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,2261.4641988041094
0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,46.901876511727096
0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,845.711795295626
0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,2552.351608222076
0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1894.2844296246408
1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,6457.692361027004
0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,1877.920621826066
1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,5581.082806327592
0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,-0.17984534531751706
2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,13698.010678384648
1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,6613.29163285803
0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,5.274757254208453
0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,3605.373994381275
1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,6945.303736148845
1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,5685.150604471391
0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,2888.311037958405
0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,892.2910917680001
1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,7037.959903708924
0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,726.7874655072628
1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,6432.429049568059
0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3729.250501384494
1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,5985.439942934397
0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,876.9321347387659
1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,10995.83698097042
0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,-223.17197327747817
0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,244.1282676002752
0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,358.1004201737833
0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,160.8740290852361
0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,109.34255539800733
0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,3453.7220489957626
0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,130.15611502676666
0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,4694.066471813799
1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,5513.187524841787
0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,3242.1415516473207
0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,1276.8395195153853
1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,7318.942958697181
1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,5575.628203728066
0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,93.4811729841017
0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,4850.168169029497
1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,9606.352739690223
0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,788.2232936242008
1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,5518.642127441312
2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,13693.56092655446
1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,7085.041625565969
0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,1017.1724495405588
1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,5284.7407943101
1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,5690.102781686245
0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,46.901876511727096
0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1069.206348612458
0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,-10.586625159696268
0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,244.1282676002752
0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,742.1464225364971
2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,13574.636596766099
0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,2536.490225808171
0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,-0.17984534531751706
0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,679.2033182655487
1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,5414.574329297514
2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,13480.97557843668
0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,4673.252912185039
0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,1546.410943919921
0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,244.1282676002752
1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,7412.101551641929
0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,643.5332269922237
0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,3386.831618279298
0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,1867.5138420116855
0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,2091.0083953285184
0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,2976.517453688298
0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,192.09436852837598
0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,202.50114834275564
0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,4730.238988471794
0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,1260.4757117168097
0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,26.088316882967774
0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,4014.6833082029343
1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,10337.267376988315
0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,82.57196778505204
1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,10949.257684498047
1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,7350.66572352499
0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,2225.291682146115
1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,10907.630565240528
1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,7028.055549279214
0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,4325.88185186499
0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,77.61979057019698
1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,6716.8570056171575
0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,1540.453915935726
0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,1768.900646467413
0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,4683.157266614749
1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,7527.078554984779
0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,3272.85946570579
1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,9637.573079133363
0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,2764.4345309551873
1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,11074.139042270606
0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,596.95393051985
0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,881.8843119536195
0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,3895.2565530299016
0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,1737.6803070242722
0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1706.9623929658032
2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,13387.314560107263
0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,3511.7129760518565
1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,7095.448405380349
1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,10160.854545528531
0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,1716.866747395513
1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,9725.779494863255
0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,-4.629597175500749
1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,5430.435711711419
2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,14041.434412259185
0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,3889.8019504303757
0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,3013.1923957309637
2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,14906.632336374872
0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,171.28080889961575
0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,3210.921212204181
0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,275.85103242808464
0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,1841.7481051680716
1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,10177.218353327105
0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,51.8540537265817
0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,223.31470797151496
0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,181.6875887139954
1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,6037.473842006296
1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,9419.030703031385
0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,565.7335910767101
0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,1654.928493893904
1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,5799.122757044898
0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,1924.4999182984411
0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,129.6536896420962
1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,6302.093089195976
0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,3299.1276279340755
0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,3054.819514988483
0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,4301.120965790717
0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,3610.828596980801
1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,5305.554353938859
0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,923.5114312111391
0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,-336.64170046631625
0.55,Premium,G,SI1,60.1,61.0,5.32,5.29,3.19,2179.214811058412
0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,3455.229325149773
0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,695.5671260641229
1.11,Premium,H,VS2,62.6,58.0,6.63,6.59,4.14,6275.824926967691
0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,5.274757254208453
0.51,Very Good,G,VS2,63.5,57.0,5.06,5.05,3.21,1514.1857537074407
2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,13946.768543160424
0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1110.8334678699775
1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,6421.519844369009
1.02,Very Good,G,SI1,61.3,56.0,6.43,6.53,3.97,5710.916341315005
0.55,Very Good,G,SI1,60.1,61.0,5.32,5.29,3.19,2179.214811058412
0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1648.971465909708
2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,13204.944700663276
0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,1654.928493893904
0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,249.08044481512934
1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,6275.824926967691
1.7,Ideal,I,SI1,60.4,58.0,7.73,7.67,4.65,11094.952601899366
0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,5000.815263645671
0.3,Ideal,D,VS2,61.1,56.0,4.32,4.36,2.65,130.15611502676666
1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,9346.183244330725
0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,980.9999328825652
0.79,Ideal,D,VS2,61.3,57.0,5.95,6.0,3.66,3921.524715258187
0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,3170.8013691006736
0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,1940.361300712345
0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,892.2910917680001
0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,5016.676646059575
0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,3075.6330746172425
1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,9382.858186373389
0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,6232.260182803339
0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,1903.6863586696809
0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,4709.425428843034
0.5,Ideal,I,SI1,62.0,55.0,5.09,5.14,3.17,1592.4878150076252
0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,337.28686054502305
0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,306.06652110188406
0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,77.61979057019698
1.04,Ideal,G,VS2,62.0,57.0,6.5,6.49,4.03,5793.668154445373
0.49,Very Good,F,SI1,62.3,57.0,5.05,5.07,3.15,1483.4678396489712
0.38,Ideal,E,IF,61.1,56.0,4.67,4.72,2.87,752.5532023508777
0.94,Premium,F,SI2,62.3,59.0,6.32,6.23,3.91,4984.451455847095
0.57,Ideal,I,VS2,61.8,57.0,5.31,5.34,3.29,2157.8988260449823
1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,9403.67174600215
0.36,Ideal,D,SI1,62.0,56.0,4.55,4.61,2.84,503.29291219043125
0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,647.9829788224088
1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,5326.367913567619
1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,5518.139702056642
0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,52.356479111253066
0.44,Premium,G,SI1,61.9,59.0,4.87,4.82,3.0,1136.096779328922
0.94,Premium,H,VS2,60.1,59.0,6.35,6.32,3.81,5213.400611763452
0.36,Premium,E,VS2,61.3,60.0,4.54,4.59,2.8,576.1403708910907
0.71,Ideal,H,SI1,62.3,54.0,5.74,5.76,3.58,3195.059829790276
0.41,Very Good,H,VS2,63.4,58.0,4.77,4.66,2.99,746.5961743666821
0.57,Ideal,G,VS1,62.1,56.0,5.33,5.3,3.3,2126.6784866018415
1.04,Very Good,D,VS1,62.3,59.0,6.39,6.48,4.01,5762.447815002233
1.75,Premium,I,VS1,60.6,60.0,7.8,7.84,4.74,11463.137221848174
1.14,Very Good,I,VS2,62.5,59.0,6.63,6.66,4.15,6519.630614528613
0.36,Very Good,F,VS2,61.3,59.0,4.55,4.6,2.79,576.1403708910907
1.7,Ideal,I,VS1,62.2,55.0,7.67,7.63,4.76,10907.630565240528
0.55,Ideal,D,VS1,61.8,55.0,5.29,5.32,3.28,2002.2995542139552
0.3,Ideal,D,VVS2,59.5,56.0,4.38,4.42,2.62,296.66459205684487
0.71,Ideal,D,SI2,62.5,57.0,5.7,5.73,3.57,3174.246270161517
0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,3662.36007066803
0.51,Premium,E,SI1,58.8,58.0,5.28,5.23,3.09,2003.3044049832956
1.51,Very Good,H,SI2,62.3,58.0,7.31,7.35,4.57,9419.030703031385
1.03,Good,J,I1,58.2,64.0,6.64,6.69,3.88,6111.326151476294
0.67,Fair,I,VS2,57.2,70.0,5.82,5.75,3.31,3414.6070566615945
1.23,Premium,J,VS2,62.9,59.0,6.85,6.8,4.29,7178.2002185107185
1.0,Very Good,E,SI1,61.1,60.0,6.42,6.47,3.94,5576.130629112737
0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,171.7832342842853
0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,804.5871014227769
1.15,Ideal,G,SI1,61.7,56.0,6.72,6.76,4.16,6680.684488959164
0.7,Ideal,G,VS1,61.3,59.0,5.68,5.7,3.49,3221.3279920185614
0.9,Good,G,VS2,62.9,62.0,6.02,6.06,3.8,4610.8122332987605
0.43,Premium,G,VVS1,62.0,59.0,4.8,4.82,2.98,1047.8903635990282
0.5,Very Good,E,VS2,61.2,63.0,5.14,5.09,3.13,1675.7420535226634
0.33,Ideal,E,VS2,61.1,56.0,4.45,4.48,2.73,363.55502277330834
1.0,Fair,H,VS2,66.8,63.0,6.19,6.08,4.1,4982.944179693084
0.81,Very Good,G,SI1,62.5,60.0,5.89,5.94,3.69,3952.2426293166554
1.01,Premium,E,SI2,60.6,58.0,6.53,6.47,3.94,5705.96416410015
0.57,Ideal,G,SI2,61.6,54.0,5.35,5.37,3.3,2178.7123856737408
1.02,Ideal,E,SI2,62.1,55.0,6.51,6.4,4.01,5627.662102799965
0.7,Fair,I,VS2,64.7,60.0,5.55,5.49,3.57,2867.4974783296448
0.51,Ideal,D,VS2,61.9,57.0,5.15,5.09,3.17,1680.6942307375189
1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,10876.410225797388
1.01,Premium,F,SI2,61.8,54.0,6.47,6.42,3.98,5581.082806327592
1.7,Premium,I,VS2,61.7,59.0,7.63,7.68,4.72,10959.664464312427
0.38,Ideal,D,VS1,62.3,54.0,4.64,4.7,2.9,627.671844578319
0.3,Good,G,VVS2,57.9,61.0,4.4,4.42,2.56,463.1730690869231
0.31,Premium,F,VS2,62.3,59.0,4.33,4.3,2.69,83.07439316972204
0.9,Very Good,H,SI2,63.0,55.0,6.1,6.16,3.86,4600.40545348438
1.09,Premium,E,SI2,59.4,60.0,6.81,6.7,4.01,6453.242609196819
0.77,Very Good,J,SI1,63.3,57.0,5.84,5.79,3.68,3557.789847139561
0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,804.0846760381064
0.54,Very Good,G,VS1,61.6,56.0,5.23,5.26,3.23,1945.3134779271995
0.4,Very Good,J,IF,62.2,61.0,4.68,4.71,2.92,793.6778962237267
1.71,Ideal,G,VVS2,62.1,55.0,7.63,7.66,4.75,10995.83698097042
1.0,Premium,J,SI1,62.0,62.0,6.27,6.22,3.87,5482.469610783318
0.5,Premium,E,VS1,58.8,62.0,5.17,5.14,3.03,1925.5047690677816
1.41,Ideal,G,VS1,62.6,56.0,7.15,7.2,4.49,8609.814004433105
1.55,Premium,D,VS2,61.5,58.0,7.48,7.51,4.61,9813.483485208479
0.36,Ideal,D,VS2,61.5,57.0,4.56,4.58,2.81,555.3268112623305
0.35,Premium,G,VS1,62.3,59.0,4.49,4.53,2.81,394.2729368317773
0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,2044.4290988561443
1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,8581.53614066614
0.25,Good,E,VVS2,63.1,56.0,4.0,4.05,2.54,-466.97766083839997
0.3,Premium,D,SI1,62.0,60.0,4.26,4.29,2.65,36.495096697348345
0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,1977.0362427550099
0.31,Premium,I,VS1,60.8,59.0,4.37,4.41,2.67,239.1760903854206
0.31,Premium,E,SI1,59.3,59.0,4.48,4.42,2.64,395.27778760111823
0.31,Ideal,G,VS1,60.6,56.0,4.38,4.4,2.66,259.9896500141799
2.01,Very Good,H,SI1,63.5,57.0,7.96,7.88,5.03,13184.131141034517
1.28,Ideal,I,VS2,61.4,57.0,7.04,6.97,4.3,7723.3000953039855
0.8,Ideal,F,SI2,61.8,59.0,5.94,5.96,3.68,3947.2904521018017
0.54,Ideal,F,VS2,61.3,57.0,5.29,5.24,3.23,1976.5338173703403
1.27,Premium,F,VVS2,61.3,60.0,6.99,6.9,4.26,7655.907239202851
0.42,Very Good,H,SI1,63.2,58.0,4.79,4.77,3.02,845.2093699109555
0.51,Premium,G,VS2,62.3,59.0,5.1,5.07,3.17,1639.0671114799993
0.4,Good,D,SI2,63.1,56.0,4.65,4.67,2.94,700.016877894308
0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,88.5289957692471
1.01,Very Good,G,IF,63.0,60.0,6.31,6.35,3.99,5456.201448555033
1.02,Ideal,E,SI2,62.9,57.0,6.44,6.38,4.03,5544.407864284927
1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,6531.042245112334
0.9,Very Good,F,VS2,61.7,57.0,6.17,6.21,3.82,4735.693591071318
0.31,Ideal,D,SI2,62.5,55.0,4.34,4.3,2.7,62.26083354096272
2.01,Ideal,G,SI1,62.2,56.0,8.02,7.97,4.97,13319.419278621453
0.31,Very Good,H,VS2,63.1,57.0,4.31,4.28,2.71,-0.17984534531751706
0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,3190.1076525754206
0.8,Ideal,F,VS1,62.4,55.0,5.92,5.88,3.68,3884.849773215522
0.54,Ideal,D,VVS2,61.2,55.0,5.31,5.25,3.23,1986.940597184719
0.47,Good,E,VS1,58.3,61.2,5.11,5.15,2.98,1744.139760393139
0.73,Ideal,F,SI1,61.6,55.0,5.77,5.81,3.56,3423.5065603219628
0.56,Good,F,VS1,58.6,62.0,5.3,5.45,3.16,2413.1161441896247
0.34,Ideal,F,VS2,61.0,57.0,4.5,4.48,2.74,451.76143850320204
1.31,Ideal,G,VS2,61.9,56.0,7.05,7.08,4.37,7904.6651039786275
0.34,Ideal,E,SI1,61.2,57.0,4.48,4.51,2.75,430.9478788744418
