carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,925.2029452667348
1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,9460.49099935125
0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1701.1382229107821
1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5658.408138895422
0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,149.26766762268835
0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,925.2029452667348
2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13262.57385980708
0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,3796.1634725497092
0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1701.1382229107821
0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,71.67413985828352
0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,304.45472315149755
0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3640.9764170208996
0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,847.6094175023304
0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1856.3252784395913
0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,1002.7964730311396
0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,459.64177868030674
0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1623.5446951463773
1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5580.814611131016
0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,149.26766762268835
0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,382.0482509159024
0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1080.3900007955444
0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,71.67413985828352
1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7520.652805241134
0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,226.86119538709318
1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,5580.814611131016
0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,382.0482509159024
0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4882.472861251375
1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5580.814611131016
0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1623.5446951463773
0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3408.195833727685
0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1002.7964730311396
1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,5580.814611131016
0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,2321.8864450260194
0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,-161.1064434349305
1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,5813.5951944242315
0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,3563.3828892564948
0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,2477.073500554829
0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4727.285805722566
0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,149.26766762268835
1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,5580.814611131016
1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,5580.814611131016
1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5503.221083366612
0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,149.26766762268835
0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,847.6094175023304
1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,5580.814611131016
0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,3253.0087781988755
0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,459.64177868030674
0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,1390.7641118531628
0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,149.26766762268835
0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,3253.0087781988755
0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1856.3252784395913
0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,770.015889737926
0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,149.26766762268835
0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,71.67413985828352
2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,13340.167387571484
0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,925.2029452667348
1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,7210.278694183515
2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,14814.444415095175
2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,13262.57385980708
0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,770.015889737926
0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,4804.87933348697
1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,5580.814611131016
1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,6201.562833246255
0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1856.3252784395913
1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7365.465749712324
0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2089.105861732806
0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2321.8864450260194
0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,304.45472315149755
0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,4727.285805722566
1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,5658.408138895422
0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,3330.6023059632803
0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1778.731750675187
0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,226.86119538709318
0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,-316.2934989637399
0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,3330.6023059632803
1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,6511.936944303872
1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,5580.814611131016
0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3330.6023059632803
1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9693.271582644466
0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,4727.285805722566
1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5503.221083366612
0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,770.015889737926
0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1623.5446951463773
1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,6899.904583125895
0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,149.26766762268835
1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5968.782249953039
0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,149.26766762268835
2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,13340.167387571484
0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,71.67413985828352
0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,71.67413985828352
1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,5580.814611131016
0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,382.0482509159024
0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,3408.195833727685
0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,3330.6023059632803
0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,149.26766762268835
1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,9615.67805488006
0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,-316.2934989637399
0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,847.6094175023304
1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,7132.685166419109
1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,5503.221083366612
1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5658.408138895422
0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,3253.0087781988755
0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,925.2029452667348
1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9382.897471586846
0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4727.285805722566
0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,537.2353064447116
1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,5891.188722188635
0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,382.0482509159024
1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6899.904583125895
1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,5736.001666659826
0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,226.86119538709318
1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,6123.969305481849
0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,3408.195833727685
1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,6279.156361010659
1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,11089.955082403749
1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5503.221083366612
0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4882.472861251375
0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3563.3828892564948
0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3330.6023059632803
1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,7055.091638654705
0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2477.073500554829
0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,149.26766762268835
0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1778.731750675187
0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,-471.4805544925491
0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,71.67413985828352
0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,4261.724639136137
0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,3718.5699447853044
2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,14348.883248508748
1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,5580.814611131016
0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,459.64177868030674
1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,9382.897471586846
0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,1778.731750675187
1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,6977.498110890299
0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,71.67413985828352
0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1856.3252784395913
0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,4804.87933348697
0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2321.8864450260194
2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,13340.167387571484
0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4882.472861251375
0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3951.350528078518
1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8762.149249471608
0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,1313.170584088759
0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,692.4223619735212
0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4960.066389015779
1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,7055.091638654705
0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,4106.537583607327
0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1933.9188062039962
1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5658.408138895422
0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,847.6094175023304
0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,149.26766762268835
0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3330.6023059632803
1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,11012.361554639345
1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,10236.426276995298
0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1778.731750675187
0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1623.5446951463773
0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,3330.6023059632803
0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1313.170584088759
1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7055.091638654705
0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,71.67413985828352
0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,925.2029452667348
1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9460.49099935125
0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1856.3252784395913
0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1933.9188062039962
0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4727.285805722566
1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,5891.188722188635
1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,5658.408138895422
1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,6667.12399983268
0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4416.9116946649465
0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1933.9188062039962
1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,7598.246333005538
0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3175.4152504344706
0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4804.87933348697
0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,770.015889737926
0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,925.2029452667348
0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,692.4223619735212
1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,6279.156361010659
0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1623.5446951463773
0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,-393.88702672814475
1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,5503.221083366612
1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,12331.451526634222
1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9615.67805488006
2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,14116.10266521553
0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,3873.757000314113
1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,5503.221083366612
0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,149.26766762268835
0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,847.6094175023304
1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,6046.375777717445
0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,71.67413985828352
1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,5580.814611131016
0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,3253.0087781988755
0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1701.1382229107821
0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,71.67413985828352
0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3563.3828892564948
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2554.667028319234
0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,925.2029452667348
0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,692.4223619735212
1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,8606.962193942798
0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,226.86119538709318
0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4804.87933348697
0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,847.6094175023304
1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9538.084527115656
1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,5736.001666659826
0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,2166.6993894972097
0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2321.8864450260194
1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,5503.221083366612
1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5580.814611131016
1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,5503.221083366612
0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,925.2029452667348
1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,6434.343416539468
0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1623.5446951463773
1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5503.221083366612
0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4028.944055842923
1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7908.620444063157
1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,8839.742777236013
0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1933.9188062039962
0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,770.015889737926
0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,-316.2934989637399
0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,149.26766762268835
0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,226.86119538709318
0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2709.8540838480435
1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,5813.5951944242315
0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,614.8288342091164
0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,3175.4152504344706
1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,10934.76802687494
1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,5658.408138895422
0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,3175.4152504344706
1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,9615.67805488006
0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,5115.253444544587
0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1623.5446951463773
0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3175.4152504344706
2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,17297.437303556126
0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,537.2353064447116
0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,382.0482509159024
0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1701.1382229107821
0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2089.105861732806
1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,6511.936944303872
2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,13960.915609686721
1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,9460.49099935125
0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,382.0482509159024
1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,5580.814611131016
1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,6589.530472068276
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,5580.814611131016
0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,3253.0087781988755
0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,537.2353064447116
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,7055.091638654705
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1778.731750675187
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2632.2605560836387
1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5580.814611131016
0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,925.2029452667348
0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1778.731750675187
0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,149.26766762268835
1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,9382.897471586846
1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,5658.408138895422
0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,-316.2934989637399
0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,149.26766762268835
0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,-238.6999711993351
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3408.195833727685
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9460.49099935125
0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,3330.6023059632803
0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,149.26766762268835
1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,5580.814611131016
1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,5503.221083366612
1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,6434.343416539468
1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,6589.530472068276
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,3563.3828892564948
0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,1933.9188062039962
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,9770.86511040887
0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,226.86119538709318
1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,5580.814611131016
0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,71.67413985828352
0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,847.6094175023304
1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6434.343416539468
0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,925.2029452667348
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6667.12399983268
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,5813.5951944242315
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,13417.76091533589
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,6356.749888775064
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,2554.667028319234
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,149.26766762268835
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,4727.285805722566
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1157.9835285599493
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,4804.87933348697
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3408.195833727685
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9382.897471586846
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1623.5446951463773
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2166.6993894972097
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1933.9188062039962
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5658.408138895422
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,149.26766762268835
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,382.0482509159024
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,1623.5446951463773
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,71.67413985828352
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,847.6094175023304
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,3175.4152504344706
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,149.26766762268835
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,7132.685166419109
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4106.537583607327
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1623.5446951463773
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5813.5951944242315
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,7908.620444063157
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,13805.728554157911
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,13340.167387571484
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,5968.782249953039
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4727.285805722566
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,5658.408138895422
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3253.0087781988755
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1623.5446951463773
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1933.9188062039962
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6434.343416539468
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,149.26766762268835
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,14271.289720744342
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,11245.142137932558
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,2554.667028319234
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3951.350528078518
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1623.5446951463773
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,226.86119538709318
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,6046.375777717445
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17142.250248027314
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,149.26766762268835
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,614.8288342091164
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,7831.0269162987515
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5658.408138895422
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,537.2353064447116
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,6589.530472068276
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,3175.4152504344706
